Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migration_size,tune,24,6,8.972173759508557
KatsuuraEvaluation,migration_size,tune,24,7,8.9138057724747
KatsuuraEvaluation,migration_size,tune,24,8,9.434158484612498
KatsuuraEvaluation,migration_size,tune,24,9,8.380498374230312
KatsuuraEvaluation,migration_size,tune,24,10,9.516779721714137
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migration_size,tune,25,1,8.936731845318604
KatsuuraEvaluation,migration_size,tune,25,2,8.999189797220673
KatsuuraEvaluation,migration_size,tune,25,3,9.177024404524811
KatsuuraEvaluation,migration_size,tune,25,4,9.389124210797629
KatsuuraEvaluation,migration_size,tune,25,5,9.60393743587169
KatsuuraEvaluation,migration_size,tune,25,6,8.551397145795567
KatsuuraEvaluation,migration_size,tune,25,7,8.917449653870811
KatsuuraEvaluation,migration_size,tune,25,8,9.434158484612498
KatsuuraEvaluation,migration_size,tune,25,9,9.35142477931598
KatsuuraEvaluation,migration_size,tune,25,10,9.322921820284714
