Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,24,20,9.999998343548773
BentCigar,elim_island,tune,24,21,9.999995807235253
BentCigar,elim_island,tune,24,22,9.999992234281422
BentCigar,elim_island,tune,24,23,9.999993043255769
BentCigar,elim_island,tune,24,24,9.999998438995505
BentCigar,elim_island,tune,24,25,9.999996063859692
BentCigar,elim_island,tune,24,26,9.999991381966481
BentCigar,elim_island,tune,24,27,9.999999172840143
BentCigar,elim_island,tune,24,28,9.99998119167375
BentCigar,elim_island,tune,24,29,9.99999924939043
BentCigar,elim_island,tune,24,30,9.999997225398548
BentCigar,elim_island,tune,24,31,9.999999559227286
BentCigar,elim_island,tune,24,32,9.999995108345544
BentCigar,elim_island,tune,24,33,9.999999625264351
BentCigar,elim_island,tune,24,34,9.999999977804096
BentCigar,elim_island,tune,24,35,9.999998729198607
BentCigar,elim_island,tune,24,36,9.999998330506918
BentCigar,elim_island,tune,24,37,9.999991684255908
BentCigar,elim_island,tune,24,38,9.999999440405283
BentCigar,elim_island,tune,24,39,9.999989404753954
BentCigar,elim_island,tune,24,40,9.99999992181023
BentCigar,elim_island,tune,24,41,9.999995919616087
BentCigar,elim_island,tune,24,42,9.999998305723604
BentCigar,elim_island,tune,24,43,9.999992787157245
BentCigar,elim_island,tune,24,44,9.999999218260493
BentCigar,elim_island,tune,24,45,9.999999734908164
BentCigar,elim_island,tune,24,46,9.999998763401969
BentCigar,elim_island,tune,24,47,9.999984180737112
BentCigar,elim_island,tune,24,48,9.999982759463181
BentCigar,elim_island,tune,24,49,9.999990623189316
BentCigar,elim_island,tune,24,50,9.999998661753185
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,25,1,9.999999361834718
BentCigar,elim_island,tune,25,2,9.99999948082214
BentCigar,elim_island,tune,25,3,9.999997355765034
BentCigar,elim_island,tune,25,4,9.999988169260899
BentCigar,elim_island,tune,25,5,9.99999620548772
BentCigar,elim_island,tune,25,6,9.999999996653514
BentCigar,elim_island,tune,25,7,9.99999994392211
BentCigar,elim_island,tune,25,8,9.999999696593997
BentCigar,elim_island,tune,25,9,9.999999613144826
BentCigar,elim_island,tune,25,10,9.999991946539419
BentCigar,elim_island,tune,25,11,9.999995852242233
BentCigar,elim_island,tune,25,12,9.999999977601682
BentCigar,elim_island,tune,25,13,9.999995115983488
BentCigar,elim_island,tune,25,14,9.999994361568634
BentCigar,elim_island,tune,25,15,9.999998617264552
BentCigar,elim_island,tune,25,16,9.999995323219267
BentCigar,elim_island,tune,25,17,9.999999733695427
BentCigar,elim_island,tune,25,18,9.999998999594382
BentCigar,elim_island,tune,25,19,9.999999943332782
BentCigar,elim_island,tune,25,20,9.999999983981382
BentCigar,elim_island,tune,25,21,9.999999572498695
BentCigar,elim_island,tune,25,22,9.999999675770537
BentCigar,elim_island,tune,25,23,9.999993287607488
BentCigar,elim_island,tune,25,24,9.999999949481031
BentCigar,elim_island,tune,25,25,9.999999995133177
BentCigar,elim_island,tune,25,26,9.999992055967144
BentCigar,elim_island,tune,25,27,9.999998577486902
BentCigar,elim_island,tune,25,28,9.999984428007222
BentCigar,elim_island,tune,25,29,9.999998681428039
BentCigar,elim_island,tune,25,30,9.999998276492791
BentCigar,elim_island,tune,25,31,9.999998279491551
BentCigar,elim_island,tune,25,32,9.999972519246805
BentCigar,elim_island,tune,25,33,9.999999690299147
BentCigar,elim_island,tune,25,34,9.999989857507932
BentCigar,elim_island,tune,25,35,9.999996272071884
BentCigar,elim_island,tune,25,36,9.999992892145915
BentCigar,elim_island,tune,25,37,9.999996505978165
BentCigar,elim_island,tune,25,38,9.999999473709165
BentCigar,elim_island,tune,25,39,9.999986377024637
BentCigar,elim_island,tune,25,40,9.999998445619026
BentCigar,elim_island,tune,25,41,9.999999830563727
BentCigar,elim_island,tune,25,42,9.99999792946911
BentCigar,elim_island,tune,25,43,9.999989721433518
BentCigar,elim_island,tune,25,44,9.999999754596207
BentCigar,elim_island,tune,25,45,9.99999738685002
BentCigar,elim_island,tune,25,46,9.999998161323898
BentCigar,elim_island,tune,25,47,9.999996382914212
BentCigar,elim_island,tune,25,48,9.999999096013251
BentCigar,elim_island,tune,25,49,9.999993516650095
BentCigar,elim_island,tune,25,50,9.999999325055436
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,26,1,9.999999419557566
BentCigar,elim_island,tune,26,2,9.999993171083286
BentCigar,elim_island,tune,26,3,9.999999269785194
BentCigar,elim_island,tune,26,4,9.999998708334427
BentCigar,elim_island,tune,26,5,9.999989045708212
BentCigar,elim_island,tune,26,6,9.999999981447786
BentCigar,elim_island,tune,26,7,9.999999777982946
BentCigar,elim_island,tune,26,8,9.999997181639813
BentCigar,elim_island,tune,26,9,9.999999909049922
BentCigar,elim_island,tune,26,10,9.999999970563834
BentCigar,elim_island,tune,26,11,9.999999281651757
BentCigar,elim_island,tune,26,12,9.999999890302849
BentCigar,elim_island,tune,26,13,9.999994164247498
BentCigar,elim_island,tune,26,14,9.999998074607873
BentCigar,elim_island,tune,26,15,9.999999568895493
BentCigar,elim_island,tune,26,16,9.999992483106036
BentCigar,elim_island,tune,26,17,9.999995995762445
BentCigar,elim_island,tune,26,18,9.999995548642087
BentCigar,elim_island,tune,26,19,9.999999714450299
BentCigar,elim_island,tune,26,20,9.99999881537797
BentCigar,elim_island,tune,26,21,9.999997672561534
BentCigar,elim_island,tune,26,22,9.999999960318789
BentCigar,elim_island,tune,26,23,9.999990501383836
BentCigar,elim_island,tune,26,24,9.99999729865611
BentCigar,elim_island,tune,26,25,9.999999958779599
BentCigar,elim_island,tune,26,26,9.999989839963204
BentCigar,elim_island,tune,26,27,9.999998181375108
BentCigar,elim_island,tune,26,28,9.999979951706123
BentCigar,elim_island,tune,26,29,9.999998579514257
BentCigar,elim_island,tune,26,30,9.999998159130447
BentCigar,elim_island,tune,26,31,9.999998948542991
BentCigar,elim_island,tune,26,32,9.99998609161425
BentCigar,elim_island,tune,26,33,9.999999751497631
BentCigar,elim_island,tune,26,34,9.99999450576897
BentCigar,elim_island,tune,26,35,9.99999998250648
BentCigar,elim_island,tune,26,36,9.99999575869713
BentCigar,elim_island,tune,26,37,9.999993336530682
BentCigar,elim_island,tune,26,38,9.999984033556697
BentCigar,elim_island,tune,26,39,9.999990618671106
BentCigar,elim_island,tune,26,40,9.999997139002467
BentCigar,elim_island,tune,26,41,9.999999838787566
BentCigar,elim_island,tune,26,42,9.999996924465812
BentCigar,elim_island,tune,26,43,9.999994946426252
BentCigar,elim_island,tune,26,44,9.999999061338405
BentCigar,elim_island,tune,26,45,9.999999377888333
BentCigar,elim_island,tune,26,46,9.999982335670968
BentCigar,elim_island,tune,26,47,9.999987918068156
BentCigar,elim_island,tune,26,48,9.999984088015294
BentCigar,elim_island,tune,26,49,9.999991510601063
BentCigar,elim_island,tune,26,50,9.99999868399484
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,27,1,9.999999071829732
BentCigar,elim_island,tune,27,2,9.99999925034918
BentCigar,elim_island,tune,27,3,9.999999814164704
BentCigar,elim_island,tune,27,4,9.999998727816653
BentCigar,elim_island,tune,27,5,9.99999174261718
BentCigar,elim_island,tune,27,6,9.999999989824111
BentCigar,elim_island,tune,27,7,9.999999972938173
BentCigar,elim_island,tune,27,8,9.999995594475262
BentCigar,elim_island,tune,27,9,9.999999969804177
BentCigar,elim_island,tune,27,10,9.999999879379088
BentCigar,elim_island,tune,27,11,9.999997190577922
BentCigar,elim_island,tune,27,12,9.99999980031471
BentCigar,elim_island,tune,27,13,9.999997077329297
BentCigar,elim_island,tune,27,14,9.999993636864183
BentCigar,elim_island,tune,27,15,9.999999451931386
BentCigar,elim_island,tune,27,16,9.999995567656363
BentCigar,elim_island,tune,27,17,9.999994762357648
BentCigar,elim_island,tune,27,18,9.999999348857562
BentCigar,elim_island,tune,27,19,9.999999499205877
BentCigar,elim_island,tune,27,20,9.999998210679179
BentCigar,elim_island,tune,27,21,9.999997548230834
BentCigar,elim_island,tune,27,22,9.999999807741148
BentCigar,elim_island,tune,27,23,9.999998481173295
BentCigar,elim_island,tune,27,24,9.999994189534515
BentCigar,elim_island,tune,27,25,9.999994444280444
BentCigar,elim_island,tune,27,26,9.999986548703296
BentCigar,elim_island,tune,27,27,9.99999912750721
BentCigar,elim_island,tune,27,28,9.999981358358262
BentCigar,elim_island,tune,27,29,9.999998565499256
BentCigar,elim_island,tune,27,30,9.999998309839082
BentCigar,elim_island,tune,27,31,9.999998747846577
BentCigar,elim_island,tune,27,32,9.999976223182717
BentCigar,elim_island,tune,27,33,9.999999615110948
BentCigar,elim_island,tune,27,34,9.999992388585499
BentCigar,elim_island,tune,27,35,9.999999911866741
BentCigar,elim_island,tune,27,36,9.999997084754156
BentCigar,elim_island,tune,27,37,9.999994731984742
BentCigar,elim_island,tune,27,38,9.999999395714184
BentCigar,elim_island,tune,27,39,9.99998882166453
BentCigar,elim_island,tune,27,40,9.999999827723945
BentCigar,elim_island,tune,27,41,9.99999996138862
BentCigar,elim_island,tune,27,42,9.999998090472491
BentCigar,elim_island,tune,27,43,9.999995369923028
BentCigar,elim_island,tune,27,44,9.999999074186807
BentCigar,elim_island,tune,27,45,9.999999852254742
BentCigar,elim_island,tune,27,46,9.999984167178724
BentCigar,elim_island,tune,27,47,9.999991046826004
BentCigar,elim_island,tune,27,48,9.999985846210741
BentCigar,elim_island,tune,27,49,9.999998512106613
BentCigar,elim_island,tune,27,50,9.99999857159059
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,28,1,9.999999020833844
BentCigar,elim_island,tune,28,2,9.999998436031717
BentCigar,elim_island,tune,28,3,9.99999965563535
BentCigar,elim_island,tune,28,4,9.999998359945453
BentCigar,elim_island,tune,28,5,9.999995354551922
BentCigar,elim_island,tune,28,6,9.999996803581809
BentCigar,elim_island,tune,28,7,9.999999711007124
BentCigar,elim_island,tune,28,8,9.99999972620045
BentCigar,elim_island,tune,28,9,9.999999824338367
BentCigar,elim_island,tune,28,10,9.999999751484342
BentCigar,elim_island,tune,28,11,9.999995510340424
BentCigar,elim_island,tune,28,12,9.99999970436024
BentCigar,elim_island,tune,28,13,9.99999535155043
BentCigar,elim_island,tune,28,14,9.999983202291654
BentCigar,elim_island,tune,28,15,9.999996154925695
BentCigar,elim_island,tune,28,16,9.999991753511473
BentCigar,elim_island,tune,28,17,9.999994846868166
BentCigar,elim_island,tune,28,18,9.999998798319487
BentCigar,elim_island,tune,28,19,9.99999989685855
BentCigar,elim_island,tune,28,20,9.999999572814534
BentCigar,elim_island,tune,28,21,9.999999015148363
BentCigar,elim_island,tune,28,22,9.99999989370237
BentCigar,elim_island,tune,28,23,9.999997689539807
BentCigar,elim_island,tune,28,24,9.999997403591772
BentCigar,elim_island,tune,28,25,9.999999784481645
BentCigar,elim_island,tune,28,26,9.999989243469727
BentCigar,elim_island,tune,28,27,9.999998715398299
BentCigar,elim_island,tune,28,28,9.999977887188443
BentCigar,elim_island,tune,28,29,9.999998702145216
BentCigar,elim_island,tune,28,30,9.999997163520193
BentCigar,elim_island,tune,28,31,9.999998541410742
BentCigar,elim_island,tune,28,32,9.999981135516828
BentCigar,elim_island,tune,28,33,9.999999138133237
BentCigar,elim_island,tune,28,34,9.999993976128025
BentCigar,elim_island,tune,28,35,9.999998836175564
BentCigar,elim_island,tune,28,36,9.999997152317095
BentCigar,elim_island,tune,28,37,9.999995984106762
BentCigar,elim_island,tune,28,38,9.999997439901021
BentCigar,elim_island,tune,28,39,9.999989263921675
BentCigar,elim_island,tune,28,40,9.999999843284353
BentCigar,elim_island,tune,28,41,9.999999777028318
BentCigar,elim_island,tune,28,42,9.99999915400217
BentCigar,elim_island,tune,28,43,9.999996243109594
BentCigar,elim_island,tune,28,44,9.99999862125405
BentCigar,elim_island,tune,28,45,9.999999653700456
BentCigar,elim_island,tune,28,46,9.999998304268441
BentCigar,elim_island,tune,28,47,9.999989513048122
BentCigar,elim_island,tune,28,48,9.999985960477668
BentCigar,elim_island,tune,28,49,9.99999884363408
BentCigar,elim_island,tune,28,50,9.999998156785306
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,29,1,9.999998897397372
BentCigar,elim_island,tune,29,2,9.999999246638358
BentCigar,elim_island,tune,29,3,9.999999131320461
BentCigar,elim_island,tune,29,4,9.999998606407232
BentCigar,elim_island,tune,29,5,9.999995123531962
BentCigar,elim_island,tune,29,6,9.999999732730501
BentCigar,elim_island,tune,29,7,9.999999777732102
BentCigar,elim_island,tune,29,8,9.999999207443505
BentCigar,elim_island,tune,29,9,9.999998579620858
BentCigar,elim_island,tune,29,10,9.999999368736965
BentCigar,elim_island,tune,29,11,9.999994544026409
BentCigar,elim_island,tune,29,12,9.999999265845577
BentCigar,elim_island,tune,29,13,9.999995700004591
BentCigar,elim_island,tune,29,14,9.999993842174904
BentCigar,elim_island,tune,29,15,9.999998438397594
BentCigar,elim_island,tune,29,16,9.999994773152652
BentCigar,elim_island,tune,29,17,9.999999486223775
BentCigar,elim_island,tune,29,18,9.999998857327162
BentCigar,elim_island,tune,29,19,9.999986507145938
BentCigar,elim_island,tune,29,20,9.99999553691248
BentCigar,elim_island,tune,29,21,9.999998801559185
BentCigar,elim_island,tune,29,22,9.999998738237418
BentCigar,elim_island,tune,29,23,9.99999826306627
BentCigar,elim_island,tune,29,24,9.99999677324653
BentCigar,elim_island,tune,29,25,9.999999756707409
BentCigar,elim_island,tune,29,26,9.999989139783404
BentCigar,elim_island,tune,29,27,9.999997877796108
BentCigar,elim_island,tune,29,28,9.999983883138457
BentCigar,elim_island,tune,29,29,9.999998792344226
BentCigar,elim_island,tune,29,30,9.999997485002977
BentCigar,elim_island,tune,29,31,9.999998226942356
BentCigar,elim_island,tune,29,32,9.999972007612465
BentCigar,elim_island,tune,29,33,9.999990912718225
BentCigar,elim_island,tune,29,34,9.999999000956901
BentCigar,elim_island,tune,29,35,9.999998419885731
BentCigar,elim_island,tune,29,36,9.999997231128496
BentCigar,elim_island,tune,29,37,9.999993587954997
BentCigar,elim_island,tune,29,38,9.999999021875682
BentCigar,elim_island,tune,29,39,9.999988830725178
BentCigar,elim_island,tune,29,40,9.999999706424415
BentCigar,elim_island,tune,29,41,9.999999234963845
BentCigar,elim_island,tune,29,42,9.999998317879683
BentCigar,elim_island,tune,29,43,9.999995731311786
BentCigar,elim_island,tune,29,44,9.99999909830786
BentCigar,elim_island,tune,29,45,9.999999526721389
BentCigar,elim_island,tune,29,46,9.999998259406928
BentCigar,elim_island,tune,29,47,9.999987043198686
BentCigar,elim_island,tune,29,48,9.999998965624684
BentCigar,elim_island,tune,29,49,9.999990775951478
BentCigar,elim_island,tune,29,50,9.99999874763754
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,30,1,9.9999988433394
BentCigar,elim_island,tune,30,2,9.999997716470245
BentCigar,elim_island,tune,30,3,9.999998549653505
BentCigar,elim_island,tune,30,4,9.999997681101759
BentCigar,elim_island,tune,30,5,9.999993514855722
BentCigar,elim_island,tune,30,6,9.999999703631406
BentCigar,elim_island,tune,30,7,9.999996020522426
BentCigar,elim_island,tune,30,8,9.999995344099892
BentCigar,elim_island,tune,30,9,9.99999849029791
BentCigar,elim_island,tune,30,10,9.999998870397395
BentCigar,elim_island,tune,30,11,9.999994750324461
BentCigar,elim_island,tune,30,12,9.99999888017797
BentCigar,elim_island,tune,30,13,9.999998217174335
BentCigar,elim_island,tune,30,14,9.999976695905197
BentCigar,elim_island,tune,30,15,9.999998604853998
BentCigar,elim_island,tune,30,16,9.999994794269673
BentCigar,elim_island,tune,30,17,9.999998571803014
BentCigar,elim_island,tune,30,18,9.999998902807011
BentCigar,elim_island,tune,30,19,9.999999123925242
BentCigar,elim_island,tune,30,20,9.999999083372854
BentCigar,elim_island,tune,30,21,9.99999870300867
BentCigar,elim_island,tune,30,22,9.999998597263792
BentCigar,elim_island,tune,30,23,9.99999849372266
BentCigar,elim_island,tune,30,24,9.999995051160875
BentCigar,elim_island,tune,30,25,9.9999991339632
BentCigar,elim_island,tune,30,26,9.999988539815604
BentCigar,elim_island,tune,30,27,9.999986331905637
BentCigar,elim_island,tune,30,28,9.999980511851774
BentCigar,elim_island,tune,30,29,9.999998631111408
BentCigar,elim_island,tune,30,30,9.999996672764182
BentCigar,elim_island,tune,30,31,9.999996837766634
BentCigar,elim_island,tune,30,32,9.999994400364262
BentCigar,elim_island,tune,30,33,9.999998823418926
BentCigar,elim_island,tune,30,34,9.999993252132859
BentCigar,elim_island,tune,30,35,9.999998605921787
BentCigar,elim_island,tune,30,36,9.999995566021356
BentCigar,elim_island,tune,30,37,9.999993196548449
BentCigar,elim_island,tune,30,38,9.999997911316953
BentCigar,elim_island,tune,30,39,9.999987566345704
BentCigar,elim_island,tune,30,40,9.999996400038926
BentCigar,elim_island,tune,30,41,9.999998949516316
BentCigar,elim_island,tune,30,42,9.999998137890756
BentCigar,elim_island,tune,30,43,9.999996879130386
BentCigar,elim_island,tune,30,44,9.999997024263958
BentCigar,elim_island,tune,30,45,9.999998469327586
BentCigar,elim_island,tune,30,46,9.999997735457596
BentCigar,elim_island,tune,30,47,9.999987661563708
BentCigar,elim_island,tune,30,48,9.999998149061133
BentCigar,elim_island,tune,30,49,9.999990990907921
BentCigar,elim_island,tune,30,50,9.999998499319794
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,31,1,9.99999865371647
BentCigar,elim_island,tune,31,2,9.99999833173899
BentCigar,elim_island,tune,31,3,9.999998889703926
BentCigar,elim_island,tune,31,4,9.999996505288687
BentCigar,elim_island,tune,31,5,9.999994737107864
BentCigar,elim_island,tune,31,6,9.999998707028727
BentCigar,elim_island,tune,31,7,9.999999307251205
BentCigar,elim_island,tune,31,8,9.999995455136295
BentCigar,elim_island,tune,31,9,9.999998542303254
BentCigar,elim_island,tune,31,10,9.999997906493265
BentCigar,elim_island,tune,31,11,9.99999793937633
BentCigar,elim_island,tune,31,12,9.999997367490318
BentCigar,elim_island,tune,31,13,9.999998282404073
BentCigar,elim_island,tune,31,14,9.999981056701646
BentCigar,elim_island,tune,31,15,9.999997472501974
BentCigar,elim_island,tune,31,16,9.999990959832656
BentCigar,elim_island,tune,31,17,9.999998453688265
BentCigar,elim_island,tune,31,18,9.99999811148394
BentCigar,elim_island,tune,31,19,9.999998323572754
BentCigar,elim_island,tune,31,20,9.999996337337079
BentCigar,elim_island,tune,31,21,9.99999578079655
BentCigar,elim_island,tune,31,22,9.999998106216466
BentCigar,elim_island,tune,31,23,9.999997155364266
BentCigar,elim_island,tune,31,24,9.999998384244714
BentCigar,elim_island,tune,31,25,9.999998591070577
BentCigar,elim_island,tune,31,26,9.999988402424274
BentCigar,elim_island,tune,31,27,9.999995884150913
BentCigar,elim_island,tune,31,28,9.999988340653559
BentCigar,elim_island,tune,31,29,9.99999866871881
BentCigar,elim_island,tune,31,30,9.999994534526058
BentCigar,elim_island,tune,31,31,9.999998206128943
BentCigar,elim_island,tune,31,32,9.999979385503915
BentCigar,elim_island,tune,31,33,9.999998281067729
BentCigar,elim_island,tune,31,34,9.99999765091084
BentCigar,elim_island,tune,31,35,9.99999937330541
BentCigar,elim_island,tune,31,36,9.99999721356553
BentCigar,elim_island,tune,31,37,9.99999450297905
BentCigar,elim_island,tune,31,38,9.999996597798496
BentCigar,elim_island,tune,31,39,9.999988012689652
BentCigar,elim_island,tune,31,40,9.999999058006436
BentCigar,elim_island,tune,31,41,9.99999924194348
BentCigar,elim_island,tune,31,42,9.999997621171865
BentCigar,elim_island,tune,31,43,9.999994955630054
BentCigar,elim_island,tune,31,44,9.999995674716413
BentCigar,elim_island,tune,31,45,9.999998349356982
BentCigar,elim_island,tune,31,46,9.999997067597295
BentCigar,elim_island,tune,31,47,9.999989227063073
BentCigar,elim_island,tune,31,48,9.999998427011478
BentCigar,elim_island,tune,31,49,9.999988645944594
BentCigar,elim_island,tune,31,50,9.999996984701415
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,32,1,9.99999889495937
BentCigar,elim_island,tune,32,2,9.999997770439567
BentCigar,elim_island,tune,32,3,9.999998763137251
BentCigar,elim_island,tune,32,4,9.999987819994384
BentCigar,elim_island,tune,32,5,9.999994231557988
BentCigar,elim_island,tune,32,6,9.99999427945723
BentCigar,elim_island,tune,32,7,9.999998768750864
BentCigar,elim_island,tune,32,8,9.999994603778383
BentCigar,elim_island,tune,32,9,9.999996607193061
BentCigar,elim_island,tune,32,10,9.99999415094858
BentCigar,elim_island,tune,32,11,9.999992896968331
BentCigar,elim_island,tune,32,12,9.999998900064831
BentCigar,elim_island,tune,32,13,9.999997055448954
BentCigar,elim_island,tune,32,14,9.99999379217501
BentCigar,elim_island,tune,32,15,9.99999696957087
BentCigar,elim_island,tune,32,16,9.999993372413034
BentCigar,elim_island,tune,32,17,9.999996424698544
BentCigar,elim_island,tune,32,18,9.999995455901564
BentCigar,elim_island,tune,32,19,9.999999179162101
BentCigar,elim_island,tune,32,20,9.999996880982852
BentCigar,elim_island,tune,32,21,9.99999348324621
BentCigar,elim_island,tune,32,22,9.999998771818722
BentCigar,elim_island,tune,32,23,9.999996287521698
BentCigar,elim_island,tune,32,24,9.999995907316073
BentCigar,elim_island,tune,32,25,9.999999110188405
BentCigar,elim_island,tune,32,26,9.99999577989434
BentCigar,elim_island,tune,32,27,9.99999489222401
BentCigar,elim_island,tune,32,28,9.999976823466028
BentCigar,elim_island,tune,32,29,9.999998117768138
BentCigar,elim_island,tune,32,30,9.999994871538155
BentCigar,elim_island,tune,32,31,9.999997431371163
BentCigar,elim_island,tune,32,32,9.999978435466982
BentCigar,elim_island,tune,32,33,9.9999974229357
BentCigar,elim_island,tune,32,34,9.999997455322987
BentCigar,elim_island,tune,32,35,9.999998305347681
BentCigar,elim_island,tune,32,36,9.999996539473713
BentCigar,elim_island,tune,32,37,9.999994174210945
BentCigar,elim_island,tune,32,38,9.999982207538967
BentCigar,elim_island,tune,32,39,9.999987428694945
BentCigar,elim_island,tune,32,40,9.999998105271022
BentCigar,elim_island,tune,32,41,9.999997820042342
BentCigar,elim_island,tune,32,42,9.99999517236814
BentCigar,elim_island,tune,32,43,9.999993740446957
BentCigar,elim_island,tune,32,44,9.99999310304371
BentCigar,elim_island,tune,32,45,9.999997558210087
BentCigar,elim_island,tune,32,46,9.999997031796457
BentCigar,elim_island,tune,32,47,9.999987277318512
BentCigar,elim_island,tune,32,48,9.999996972333099
BentCigar,elim_island,tune,32,49,9.999996502806107
BentCigar,elim_island,tune,32,50,9.99999757028876
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,33,1,9.999999115678126
BentCigar,elim_island,tune,33,2,9.99999756515782
BentCigar,elim_island,tune,33,3,9.999997547722073
BentCigar,elim_island,tune,33,4,9.999993624170632
BentCigar,elim_island,tune,33,5,9.999992728591536
BentCigar,elim_island,tune,33,6,9.999998561240425
BentCigar,elim_island,tune,33,7,9.999998053775826
BentCigar,elim_island,tune,33,8,9.999997857535266
BentCigar,elim_island,tune,33,9,9.999993087492381
BentCigar,elim_island,tune,33,10,9.999993898725506
BentCigar,elim_island,tune,33,11,9.999993994040636
BentCigar,elim_island,tune,33,12,9.999998165334867
BentCigar,elim_island,tune,33,13,9.999995502792377
BentCigar,elim_island,tune,33,14,9.999991970454541
BentCigar,elim_island,tune,33,15,9.99999451428806
BentCigar,elim_island,tune,33,16,9.999990343682681
BentCigar,elim_island,tune,33,17,9.999998574548686
BentCigar,elim_island,tune,33,18,9.999998004652454
BentCigar,elim_island,tune,33,19,9.999995196933751
BentCigar,elim_island,tune,33,20,9.999997680083347
BentCigar,elim_island,tune,33,21,9.99999222175939
BentCigar,elim_island,tune,33,22,9.999997780093107
BentCigar,elim_island,tune,33,23,9.999991127883133
BentCigar,elim_island,tune,33,24,9.999995290108924
BentCigar,elim_island,tune,33,25,9.999997104016566
BentCigar,elim_island,tune,33,26,9.999988406825842
BentCigar,elim_island,tune,33,27,9.999994708734357
BentCigar,elim_island,tune,33,28,9.999978153166225
BentCigar,elim_island,tune,33,29,9.999996533315864
BentCigar,elim_island,tune,33,30,9.99999443571861
BentCigar,elim_island,tune,33,31,9.999998341940115
BentCigar,elim_island,tune,33,32,9.999991095584338
BentCigar,elim_island,tune,33,33,9.999996721138169
BentCigar,elim_island,tune,33,34,9.999993986237868
BentCigar,elim_island,tune,33,35,9.999998620157085
BentCigar,elim_island,tune,33,36,9.999995509159277
BentCigar,elim_island,tune,33,37,9.999988042094042
BentCigar,elim_island,tune,33,38,9.999987196987941
BentCigar,elim_island,tune,33,39,9.999987615995845
BentCigar,elim_island,tune,33,40,9.999996217349295
BentCigar,elim_island,tune,33,41,9.999995112655933
BentCigar,elim_island,tune,33,42,9.999996383413386
BentCigar,elim_island,tune,33,43,9.999994671701009
BentCigar,elim_island,tune,33,44,9.999998104809366
BentCigar,elim_island,tune,33,45,9.999994978045372
BentCigar,elim_island,tune,33,46,9.999995886588138
BentCigar,elim_island,tune,33,47,9.999991959465223
BentCigar,elim_island,tune,33,48,9.999997102974676
BentCigar,elim_island,tune,33,49,9.999991608971639
BentCigar,elim_island,tune,33,50,9.999997351393613
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,elim_island,tune,34,1,9.999998440621704
BentCigar,elim_island,tune,34,2,9.999996087144693
BentCigar,elim_island,tune,34,3,9.99999720962052
BentCigar,elim_island,tune,34,4,9.99999323994507
BentCigar,elim_island,tune,34,5,9.999993232348915
BentCigar,elim_island,tune,34,6,9.999999098249287
BentCigar,elim_island,tune,34,7,9.999996702236452
BentCigar,elim_island,tune,34,8,9.999996137860276
BentCigar,elim_island,tune,34,9,9.999996088754216
BentCigar,elim_island,tune,34,10,9.999995604462082
BentCigar,elim_island,tune,34,11,9.999992293088912
BentCigar,elim_island,tune,34,12,9.999998192261273
BentCigar,elim_island,tune,34,13,9.999991998908339
BentCigar,elim_island,tune,34,14,9.999992512036107
BentCigar,elim_island,tune,34,15,9.999997292868633
BentCigar,elim_island,tune,34,16,9.999991447625105
BentCigar,elim_island,tune,34,17,9.999996023307363
BentCigar,elim_island,tune,34,18,9.999997802224023
BentCigar,elim_island,tune,34,19,9.999995530481678
BentCigar,elim_island,tune,34,20,9.999996940281402
BentCigar,elim_island,tune,34,21,9.999996625340813
BentCigar,elim_island,tune,34,22,9.999998291054569
BentCigar,elim_island,tune,34,23,9.999996389842089
BentCigar,elim_island,tune,34,24,9.999994702168749
BentCigar,elim_island,tune,34,25,9.999992913540702
BentCigar,elim_island,tune,34,26,9.999994533985465
BentCigar,elim_island,tune,34,27,9.999996165312977
BentCigar,elim_island,tune,34,28,9.999974579667718
BentCigar,elim_island,tune,34,29,9.999995493632811
BentCigar,elim_island,tune,34,30,9.999995921626724
BentCigar,elim_island,tune,34,31,9.999996167477503
BentCigar,elim_island,tune,34,32,9.999989372856286
BentCigar,elim_island,tune,34,33,9.999996536801053
BentCigar,elim_island,tune,34,34,9.999997125339926
BentCigar,elim_island,tune,34,35,9.999994645171581
BentCigar,elim_island,tune,34,36,9.999995479322859
BentCigar,elim_island,tune,34,37,9.99999020480065
BentCigar,elim_island,tune,34,38,9.999992149423408
BentCigar,elim_island,tune,34,39,9.999987530043375
BentCigar,elim_island,tune,34,40,9.99999246319178
BentCigar,elim_island,tune,34,41,9.999996601585341
BentCigar,elim_island,tune,34,42,9.999996491411741
BentCigar,elim_island,tune,34,43,9.99999162068683
BentCigar,elim_island,tune,34,44,9.999995579145255
BentCigar,elim_island,tune,34,45,9.99999541287388
