Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1800,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1800,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1800,9,8.7030594450918
KatsuuraEvaluation,cross_interval,tune,1800,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1810,1,8.250439902273218
KatsuuraEvaluation,cross_interval,tune,1810,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1810,3,8.216683566515524
KatsuuraEvaluation,cross_interval,tune,1810,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1810,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1810,6,8.1364493156826
KatsuuraEvaluation,cross_interval,tune,1810,7,9.321715407724598
KatsuuraEvaluation,cross_interval,tune,1810,8,9.804376943188922
KatsuuraEvaluation,cross_interval,tune,1810,9,8.848678347192088
KatsuuraEvaluation,cross_interval,tune,1810,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1820,1,8.188388321116308
KatsuuraEvaluation,cross_interval,tune,1820,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1820,3,8.154170822201598
KatsuuraEvaluation,cross_interval,tune,1820,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1820,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1820,6,7.6748072550090685
KatsuuraEvaluation,cross_interval,tune,1820,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1820,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1820,9,8.233554780674101
KatsuuraEvaluation,cross_interval,tune,1820,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1830,1,8.770785987866343
KatsuuraEvaluation,cross_interval,tune,1830,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1830,3,9.08543625727668
KatsuuraEvaluation,cross_interval,tune,1830,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1830,5,8.703895520943348
KatsuuraEvaluation,cross_interval,tune,1830,6,7.692762370758739
KatsuuraEvaluation,cross_interval,tune,1830,7,8.97969005244507
KatsuuraEvaluation,cross_interval,tune,1830,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1830,9,9.020412040018432
KatsuuraEvaluation,cross_interval,tune,1830,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1840,1,8.62723294485951
KatsuuraEvaluation,cross_interval,tune,1840,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1840,3,8.878130785728182
KatsuuraEvaluation,cross_interval,tune,1840,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1840,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1840,6,8.742838850585425
KatsuuraEvaluation,cross_interval,tune,1840,7,9.017383458153983
KatsuuraEvaluation,cross_interval,tune,1840,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1840,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,1840,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1850,1,8.557778905313231
KatsuuraEvaluation,cross_interval,tune,1850,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1850,3,7.565791802551219
KatsuuraEvaluation,cross_interval,tune,1850,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1850,5,8.33407972430731
KatsuuraEvaluation,cross_interval,tune,1850,6,8.69676183176599
KatsuuraEvaluation,cross_interval,tune,1850,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1850,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1850,9,8.78505373536363
KatsuuraEvaluation,cross_interval,tune,1850,10,9.895610802763477
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1860,1,9.491754504291658
KatsuuraEvaluation,cross_interval,tune,1860,2,9.270895491763666
KatsuuraEvaluation,cross_interval,tune,1860,3,8.467161075279854
KatsuuraEvaluation,cross_interval,tune,1860,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1860,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1860,6,9.00075114210997
KatsuuraEvaluation,cross_interval,tune,1860,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1860,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1860,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,1860,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1870,1,8.140915449708277
KatsuuraEvaluation,cross_interval,tune,1870,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1870,3,8.508074291671656
KatsuuraEvaluation,cross_interval,tune,1870,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1870,5,8.642754882073797
KatsuuraEvaluation,cross_interval,tune,1870,6,9.028269190772408
KatsuuraEvaluation,cross_interval,tune,1870,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1870,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1870,9,8.675199277136272
KatsuuraEvaluation,cross_interval,tune,1870,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1880,1,8.897517299143285
KatsuuraEvaluation,cross_interval,tune,1880,2,9.079849093210335
KatsuuraEvaluation,cross_interval,tune,1880,3,7.931581094953577
KatsuuraEvaluation,cross_interval,tune,1880,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1880,5,8.922874128827626
KatsuuraEvaluation,cross_interval,tune,1880,6,8.462101396290617
KatsuuraEvaluation,cross_interval,tune,1880,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1880,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1880,9,8.790013795579307
KatsuuraEvaluation,cross_interval,tune,1880,10,9.00210784073995
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1890,1,7.564987868535727
KatsuuraEvaluation,cross_interval,tune,1890,2,8.881603094153057
KatsuuraEvaluation,cross_interval,tune,1890,3,9.106942232810674
KatsuuraEvaluation,cross_interval,tune,1890,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1890,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1890,6,8.242615406513384
KatsuuraEvaluation,cross_interval,tune,1890,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1890,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1890,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,1890,10,9.279220548906284
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1900,1,8.826601064553834
KatsuuraEvaluation,cross_interval,tune,1900,2,8.825009551402164
KatsuuraEvaluation,cross_interval,tune,1900,3,8.918362786460838
KatsuuraEvaluation,cross_interval,tune,1900,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1900,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1900,6,7.620210532722119
KatsuuraEvaluation,cross_interval,tune,1900,7,9.113514190299137
KatsuuraEvaluation,cross_interval,tune,1900,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1900,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,1900,10,9.895610814313404
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1910,1,9.135244749287933
KatsuuraEvaluation,cross_interval,tune,1910,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1910,3,8.694090182288829
KatsuuraEvaluation,cross_interval,tune,1910,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1910,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1910,6,8.953073158944004
KatsuuraEvaluation,cross_interval,tune,1910,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1910,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1910,9,8.93333409263293
KatsuuraEvaluation,cross_interval,tune,1910,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1920,1,8.47463382866064
KatsuuraEvaluation,cross_interval,tune,1920,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1920,3,8.411492001765854
KatsuuraEvaluation,cross_interval,tune,1920,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1920,5,8.471674938552123
KatsuuraEvaluation,cross_interval,tune,1920,6,8.698424756045506
KatsuuraEvaluation,cross_interval,tune,1920,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1920,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1920,9,8.70178595109106
KatsuuraEvaluation,cross_interval,tune,1920,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1930,1,8.882208965683239
KatsuuraEvaluation,cross_interval,tune,1930,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1930,3,8.553110340991344
KatsuuraEvaluation,cross_interval,tune,1930,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1930,5,8.716609337832308
KatsuuraEvaluation,cross_interval,tune,1930,6,9.453366290920336
KatsuuraEvaluation,cross_interval,tune,1930,7,9.050287443988566
KatsuuraEvaluation,cross_interval,tune,1930,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1930,9,9.150774546655034
KatsuuraEvaluation,cross_interval,tune,1930,10,9.383455578975067
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1940,1,7.985413735417883
KatsuuraEvaluation,cross_interval,tune,1940,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1940,3,8.503670668780444
KatsuuraEvaluation,cross_interval,tune,1940,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1940,5,8.899315948845139
KatsuuraEvaluation,cross_interval,tune,1940,6,8.342822829939356
KatsuuraEvaluation,cross_interval,tune,1940,7,9.036709378583303
KatsuuraEvaluation,cross_interval,tune,1940,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1940,9,9.172461997536939
KatsuuraEvaluation,cross_interval,tune,1940,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1950,1,7.985413735417883
KatsuuraEvaluation,cross_interval,tune,1950,2,9.331960102624944
KatsuuraEvaluation,cross_interval,tune,1950,3,9.444026656791003
KatsuuraEvaluation,cross_interval,tune,1950,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1950,5,9.132021192410614
KatsuuraEvaluation,cross_interval,tune,1950,6,7.620210532722119
KatsuuraEvaluation,cross_interval,tune,1950,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1950,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1950,9,8.46385930363797
KatsuuraEvaluation,cross_interval,tune,1950,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1960,1,9.557789432478787
KatsuuraEvaluation,cross_interval,tune,1960,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1960,3,8.969878756493495
KatsuuraEvaluation,cross_interval,tune,1960,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1960,5,8.838974873695857
KatsuuraEvaluation,cross_interval,tune,1960,6,9.144165560947208
KatsuuraEvaluation,cross_interval,tune,1960,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1960,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1960,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,1960,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1970,1,8.009840141772385
KatsuuraEvaluation,cross_interval,tune,1970,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1970,3,8.566421690803715
KatsuuraEvaluation,cross_interval,tune,1970,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1970,5,9.02501717013811
KatsuuraEvaluation,cross_interval,tune,1970,6,7.7297334336672305
KatsuuraEvaluation,cross_interval,tune,1970,7,9.237286510354739
KatsuuraEvaluation,cross_interval,tune,1970,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1970,9,8.911233612357988
KatsuuraEvaluation,cross_interval,tune,1970,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1980,1,8.802441478900464
KatsuuraEvaluation,cross_interval,tune,1980,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1980,3,8.829191585565038
KatsuuraEvaluation,cross_interval,tune,1980,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1980,5,9.195992804397179
KatsuuraEvaluation,cross_interval,tune,1980,6,8.264417957338878
KatsuuraEvaluation,cross_interval,tune,1980,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1980,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1980,9,8.898051345619717
KatsuuraEvaluation,cross_interval,tune,1980,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1990,1,7.386712897086848
KatsuuraEvaluation,cross_interval,tune,1990,2,8.966070417692311
KatsuuraEvaluation,cross_interval,tune,1990,3,7.644089668136478
KatsuuraEvaluation,cross_interval,tune,1990,4,9.475282836349963
KatsuuraEvaluation,cross_interval,tune,1990,5,9.277217687561848
KatsuuraEvaluation,cross_interval,tune,1990,6,8.467766737482089
KatsuuraEvaluation,cross_interval,tune,1990,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1990,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1990,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,1990,10,9.895610811830984
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2000,1,8.321858522879248
KatsuuraEvaluation,cross_interval,tune,2000,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2000,3,7.409842745807551
KatsuuraEvaluation,cross_interval,tune,2000,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2000,5,9.2019875854571
KatsuuraEvaluation,cross_interval,tune,2000,6,8.146278203661529
KatsuuraEvaluation,cross_interval,tune,2000,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2000,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2000,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,2000,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2010,1,7.386712897086848
KatsuuraEvaluation,cross_interval,tune,2010,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2010,3,9.312970826829824
KatsuuraEvaluation,cross_interval,tune,2010,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2010,5,9.221119005529046
KatsuuraEvaluation,cross_interval,tune,2010,6,7.710565287140991
KatsuuraEvaluation,cross_interval,tune,2010,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2010,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2010,9,8.615895677309798
KatsuuraEvaluation,cross_interval,tune,2010,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2020,1,9.595540688502336
KatsuuraEvaluation,cross_interval,tune,2020,2,8.843019471925938
KatsuuraEvaluation,cross_interval,tune,2020,3,9.031690407584094
KatsuuraEvaluation,cross_interval,tune,2020,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2020,5,9.226831159078865
KatsuuraEvaluation,cross_interval,tune,2020,6,7.956088368934763
KatsuuraEvaluation,cross_interval,tune,2020,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2020,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2020,9,8.900261002343145
KatsuuraEvaluation,cross_interval,tune,2020,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2030,1,8.752338342237703
KatsuuraEvaluation,cross_interval,tune,2030,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2030,3,8.832031233718569
KatsuuraEvaluation,cross_interval,tune,2030,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2030,5,9.326132778902098
KatsuuraEvaluation,cross_interval,tune,2030,6,8.066950614277333
KatsuuraEvaluation,cross_interval,tune,2030,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2030,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2030,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,2030,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2040,1,7.9151286865335795
KatsuuraEvaluation,cross_interval,tune,2040,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2040,3,8.300309816078498
KatsuuraEvaluation,cross_interval,tune,2040,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2040,5,9.233915566306917
KatsuuraEvaluation,cross_interval,tune,2040,6,8.290392888368123
KatsuuraEvaluation,cross_interval,tune,2040,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2040,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2040,9,9.540505887038227
KatsuuraEvaluation,cross_interval,tune,2040,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2050,1,9.3284761062376
KatsuuraEvaluation,cross_interval,tune,2050,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2050,3,9.371986825040024
KatsuuraEvaluation,cross_interval,tune,2050,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2050,5,9.22883648772839
KatsuuraEvaluation,cross_interval,tune,2050,6,7.677455283038995
KatsuuraEvaluation,cross_interval,tune,2050,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2050,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2050,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,2050,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2060,1,8.860977670048456
KatsuuraEvaluation,cross_interval,tune,2060,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2060,3,8.875595493880356
KatsuuraEvaluation,cross_interval,tune,2060,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2060,5,9.33371577059627
KatsuuraEvaluation,cross_interval,tune,2060,6,7.676529818003978
KatsuuraEvaluation,cross_interval,tune,2060,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2060,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2060,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,2060,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2070,1,7.9423223068817785
KatsuuraEvaluation,cross_interval,tune,2070,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2070,3,7.8195360237849325
KatsuuraEvaluation,cross_interval,tune,2070,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2070,5,9.229196890917297
KatsuuraEvaluation,cross_interval,tune,2070,6,8.305942588598203
KatsuuraEvaluation,cross_interval,tune,2070,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2070,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2070,9,8.502255875451315
KatsuuraEvaluation,cross_interval,tune,2070,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2080,1,8.755152846413804
KatsuuraEvaluation,cross_interval,tune,2080,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2080,3,8.162754331459169
KatsuuraEvaluation,cross_interval,tune,2080,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2080,5,9.26719630250697
KatsuuraEvaluation,cross_interval,tune,2080,6,8.05194574819717
KatsuuraEvaluation,cross_interval,tune,2080,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2080,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2080,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,2080,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2090,1,8.661946725809738
KatsuuraEvaluation,cross_interval,tune,2090,2,8.847383567367487
KatsuuraEvaluation,cross_interval,tune,2090,3,7.899422815537998
KatsuuraEvaluation,cross_interval,tune,2090,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2090,5,9.41198161781057
KatsuuraEvaluation,cross_interval,tune,2090,6,7.902874601275533
KatsuuraEvaluation,cross_interval,tune,2090,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2090,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2090,9,9.521821956583072
KatsuuraEvaluation,cross_interval,tune,2090,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2100,1,8.122770635539847
KatsuuraEvaluation,cross_interval,tune,2100,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2100,3,8.397231433638396
KatsuuraEvaluation,cross_interval,tune,2100,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2100,5,9.235216604955108
KatsuuraEvaluation,cross_interval,tune,2100,6,8.160888763487058
KatsuuraEvaluation,cross_interval,tune,2100,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2100,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2100,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,2100,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2110,1,8.400416962061097
KatsuuraEvaluation,cross_interval,tune,2110,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2110,3,8.592892258691487
KatsuuraEvaluation,cross_interval,tune,2110,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2110,5,9.235476693781463
KatsuuraEvaluation,cross_interval,tune,2110,6,9.299387677831433
KatsuuraEvaluation,cross_interval,tune,2110,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2110,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2110,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,2110,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2120,1,7.386712897086848
KatsuuraEvaluation,cross_interval,tune,2120,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2120,3,8.153769777539408
KatsuuraEvaluation,cross_interval,tune,2120,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2120,5,9.230368734764363
KatsuuraEvaluation,cross_interval,tune,2120,6,7.954897531418047
KatsuuraEvaluation,cross_interval,tune,2120,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2120,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2120,9,8.64913795900529
KatsuuraEvaluation,cross_interval,tune,2120,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2130,1,8.689528480189866
KatsuuraEvaluation,cross_interval,tune,2130,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2130,3,8.224293008310301
KatsuuraEvaluation,cross_interval,tune,2130,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2130,5,9.327486736965305
KatsuuraEvaluation,cross_interval,tune,2130,6,7.674825117298787
KatsuuraEvaluation,cross_interval,tune,2130,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2130,8,9.558446293634397
KatsuuraEvaluation,cross_interval,tune,2130,9,9.065536498720757
KatsuuraEvaluation,cross_interval,tune,2130,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2140,1,8.344078918024389
KatsuuraEvaluation,cross_interval,tune,2140,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2140,3,7.632960784020924
KatsuuraEvaluation,cross_interval,tune,2140,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2140,5,9.230810787748448
KatsuuraEvaluation,cross_interval,tune,2140,6,8.50582783549376
KatsuuraEvaluation,cross_interval,tune,2140,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2140,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2140,9,9.066502297189317
KatsuuraEvaluation,cross_interval,tune,2140,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2150,1,7.594552133994522
KatsuuraEvaluation,cross_interval,tune,2150,2,9.1495752635064
KatsuuraEvaluation,cross_interval,tune,2150,3,9.151236490059011
KatsuuraEvaluation,cross_interval,tune,2150,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2150,5,9.23012539289465
KatsuuraEvaluation,cross_interval,tune,2150,6,9.035028879346022
KatsuuraEvaluation,cross_interval,tune,2150,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2150,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2150,9,9.055831013857176
KatsuuraEvaluation,cross_interval,tune,2150,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2160,1,8.166641573624313
KatsuuraEvaluation,cross_interval,tune,2160,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2160,3,8.609534518954241
KatsuuraEvaluation,cross_interval,tune,2160,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2160,5,9.230106814709838
KatsuuraEvaluation,cross_interval,tune,2160,6,8.060394300202505
KatsuuraEvaluation,cross_interval,tune,2160,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,2160,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2160,9,8.560900955674146
KatsuuraEvaluation,cross_interval,tune,2160,10,9.017432337740956
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2170,1,8.10649111591852
KatsuuraEvaluation,cross_interval,tune,2170,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2170,3,8.609520438015238
KatsuuraEvaluation,cross_interval,tune,2170,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,2170,5,9.229666372853025
KatsuuraEvaluation,cross_interval,tune,2170,6,9.45354898243767
KatsuuraEvaluation,cross_interval,tune,2170,7,8.998111271172126
KatsuuraEvaluation,cross_interval,tune,2170,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,2170,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,2170,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,2180,1,9.554850873555932
KatsuuraEvaluation,cross_interval,tune,2180,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,2180,3,8.57145139549439
KatsuuraEvaluation,cross_interval,tune,2180,4,9.38912420655693
