Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,cross_interval,tune,4,17,9.999958886021505
SchaffersEvaluation,cross_interval,tune,4,18,10.0
SchaffersEvaluation,cross_interval,tune,4,19,9.999995155098658
SchaffersEvaluation,cross_interval,tune,4,20,9.997963821216464
SchaffersEvaluation,cross_interval,tune,4,21,9.999994175017399
SchaffersEvaluation,cross_interval,tune,4,22,10.0
SchaffersEvaluation,cross_interval,tune,4,23,9.999956239845822
SchaffersEvaluation,cross_interval,tune,4,24,9.999994178861419
SchaffersEvaluation,cross_interval,tune,4,25,9.999757987073
SchaffersEvaluation,cross_interval,tune,4,26,9.999627893140895
SchaffersEvaluation,cross_interval,tune,4,27,9.999359640796712
SchaffersEvaluation,cross_interval,tune,4,28,10.0
SchaffersEvaluation,cross_interval,tune,4,29,9.999773691982194
SchaffersEvaluation,cross_interval,tune,4,30,10.0
SchaffersEvaluation,cross_interval,tune,4,31,9.999980191478247
SchaffersEvaluation,cross_interval,tune,4,32,9.99998008394923
SchaffersEvaluation,cross_interval,tune,4,33,9.999840958744048
SchaffersEvaluation,cross_interval,tune,4,34,10.0
SchaffersEvaluation,cross_interval,tune,4,35,10.0
SchaffersEvaluation,cross_interval,tune,4,36,9.999925423480548
SchaffersEvaluation,cross_interval,tune,4,37,9.999615393646172
SchaffersEvaluation,cross_interval,tune,4,38,9.994495920224649
SchaffersEvaluation,cross_interval,tune,4,39,9.99984140095288
SchaffersEvaluation,cross_interval,tune,4,40,10.0
SchaffersEvaluation,cross_interval,tune,4,41,10.0
SchaffersEvaluation,cross_interval,tune,4,42,10.0
SchaffersEvaluation,cross_interval,tune,4,43,9.999977003201849
SchaffersEvaluation,cross_interval,tune,4,44,10.0
SchaffersEvaluation,cross_interval,tune,4,45,9.999979757940181
SchaffersEvaluation,cross_interval,tune,4,46,9.999952801493539
SchaffersEvaluation,cross_interval,tune,4,47,9.999911248781817
SchaffersEvaluation,cross_interval,tune,4,48,9.999948838240455
SchaffersEvaluation,cross_interval,tune,4,49,9.999960573292988
SchaffersEvaluation,cross_interval,tune,4,50,9.999995171552502
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,cross_interval,tune,5,1,10.0
SchaffersEvaluation,cross_interval,tune,5,2,10.0
SchaffersEvaluation,cross_interval,tune,5,3,9.999959606497628
SchaffersEvaluation,cross_interval,tune,5,4,9.999959363663205
SchaffersEvaluation,cross_interval,tune,5,5,10.0
SchaffersEvaluation,cross_interval,tune,5,6,9.999977738168822
SchaffersEvaluation,cross_interval,tune,5,7,9.999882741084349
SchaffersEvaluation,cross_interval,tune,5,8,9.999959379810658
SchaffersEvaluation,cross_interval,tune,5,9,9.999440359629983
SchaffersEvaluation,cross_interval,tune,5,10,9.999995113493306
SchaffersEvaluation,cross_interval,tune,5,11,9.999960469839595
SchaffersEvaluation,cross_interval,tune,5,12,10.0
SchaffersEvaluation,cross_interval,tune,5,13,9.9952526792917
SchaffersEvaluation,cross_interval,tune,5,14,10.0
SchaffersEvaluation,cross_interval,tune,5,15,9.999522064170229
SchaffersEvaluation,cross_interval,tune,5,16,9.999977361100697
SchaffersEvaluation,cross_interval,tune,5,17,9.998510234476553
SchaffersEvaluation,cross_interval,tune,5,18,9.999994041055237
SchaffersEvaluation,cross_interval,tune,5,19,9.999994743850655
SchaffersEvaluation,cross_interval,tune,5,20,9.99995079181117
SchaffersEvaluation,cross_interval,tune,5,21,9.996745252412529
SchaffersEvaluation,cross_interval,tune,5,22,9.999980277185543
SchaffersEvaluation,cross_interval,tune,5,23,10.0
SchaffersEvaluation,cross_interval,tune,5,24,9.999306580120034
SchaffersEvaluation,cross_interval,tune,5,25,9.998993889964586
SchaffersEvaluation,cross_interval,tune,5,26,10.0
SchaffersEvaluation,cross_interval,tune,5,27,9.999779964752353
SchaffersEvaluation,cross_interval,tune,5,28,10.0
SchaffersEvaluation,cross_interval,tune,5,29,9.998533305695627
SchaffersEvaluation,cross_interval,tune,5,30,10.0
SchaffersEvaluation,cross_interval,tune,5,31,9.99997929233832
SchaffersEvaluation,cross_interval,tune,5,32,9.999954793133034
SchaffersEvaluation,cross_interval,tune,5,33,9.999994823085462
SchaffersEvaluation,cross_interval,tune,5,34,9.999994829854305
SchaffersEvaluation,cross_interval,tune,5,35,10.0
SchaffersEvaluation,cross_interval,tune,5,36,10.0
SchaffersEvaluation,cross_interval,tune,5,37,9.999920524267157
SchaffersEvaluation,cross_interval,tune,5,38,9.999978555355115
SchaffersEvaluation,cross_interval,tune,5,39,10.0
SchaffersEvaluation,cross_interval,tune,5,40,10.0
SchaffersEvaluation,cross_interval,tune,5,41,10.0
SchaffersEvaluation,cross_interval,tune,5,42,10.0
SchaffersEvaluation,cross_interval,tune,5,43,10.0
SchaffersEvaluation,cross_interval,tune,5,44,9.999773574252687
SchaffersEvaluation,cross_interval,tune,5,45,9.999700986175162
SchaffersEvaluation,cross_interval,tune,5,46,9.999979893306596
SchaffersEvaluation,cross_interval,tune,5,47,9.999623768810656
SchaffersEvaluation,cross_interval,tune,5,48,9.99897606221661
SchaffersEvaluation,cross_interval,tune,5,49,9.999954886331624
SchaffersEvaluation,cross_interval,tune,5,50,9.999978124856675
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,cross_interval,tune,6,1,9.999345595606849
SchaffersEvaluation,cross_interval,tune,6,2,9.999992128644692
SchaffersEvaluation,cross_interval,tune,6,3,9.999972984878907
SchaffersEvaluation,cross_interval,tune,6,4,10.0
SchaffersEvaluation,cross_interval,tune,6,5,9.99999474123786
SchaffersEvaluation,cross_interval,tune,6,6,10.0
SchaffersEvaluation,cross_interval,tune,6,7,10.0
SchaffersEvaluation,cross_interval,tune,6,8,10.0
SchaffersEvaluation,cross_interval,tune,6,9,9.999993616465645
SchaffersEvaluation,cross_interval,tune,6,10,9.99998028753643
SchaffersEvaluation,cross_interval,tune,6,11,10.0
SchaffersEvaluation,cross_interval,tune,6,12,10.0
SchaffersEvaluation,cross_interval,tune,6,13,10.0
SchaffersEvaluation,cross_interval,tune,6,14,10.0
SchaffersEvaluation,cross_interval,tune,6,15,9.995742546355837
SchaffersEvaluation,cross_interval,tune,6,16,9.999980050753036
SchaffersEvaluation,cross_interval,tune,6,17,9.998668827236942
SchaffersEvaluation,cross_interval,tune,6,18,9.994120798602571
SchaffersEvaluation,cross_interval,tune,6,19,9.9999950791986
SchaffersEvaluation,cross_interval,tune,6,20,9.99412193529393
SchaffersEvaluation,cross_interval,tune,6,21,9.999956597011376
SchaffersEvaluation,cross_interval,tune,6,22,9.999927227755398
SchaffersEvaluation,cross_interval,tune,6,23,9.999878929349666
SchaffersEvaluation,cross_interval,tune,6,24,9.999953930557089
SchaffersEvaluation,cross_interval,tune,6,25,9.999534400847466
SchaffersEvaluation,cross_interval,tune,6,26,10.0
SchaffersEvaluation,cross_interval,tune,6,27,10.0
SchaffersEvaluation,cross_interval,tune,6,28,9.999925989306156
SchaffersEvaluation,cross_interval,tune,6,29,9.99998021035173
SchaffersEvaluation,cross_interval,tune,6,30,10.0
SchaffersEvaluation,cross_interval,tune,6,31,9.999925410030901
SchaffersEvaluation,cross_interval,tune,6,32,10.0
SchaffersEvaluation,cross_interval,tune,6,33,10.0
SchaffersEvaluation,cross_interval,tune,6,34,10.0
SchaffersEvaluation,cross_interval,tune,6,35,9.999809677178842
SchaffersEvaluation,cross_interval,tune,6,36,9.999978997093
SchaffersEvaluation,cross_interval,tune,6,37,9.99919674980242
SchaffersEvaluation,cross_interval,tune,6,38,9.999675971967166
SchaffersEvaluation,cross_interval,tune,6,39,9.999999989580061
SchaffersEvaluation,cross_interval,tune,6,40,10.0
SchaffersEvaluation,cross_interval,tune,6,41,10.0
SchaffersEvaluation,cross_interval,tune,6,42,9.999977432657987
SchaffersEvaluation,cross_interval,tune,6,43,9.9995589870861
SchaffersEvaluation,cross_interval,tune,6,44,9.999952942134083
SchaffersEvaluation,cross_interval,tune,6,45,10.0
SchaffersEvaluation,cross_interval,tune,6,46,9.999564632771428
SchaffersEvaluation,cross_interval,tune,6,47,9.999960379788357
SchaffersEvaluation,cross_interval,tune,6,48,10.0
SchaffersEvaluation,cross_interval,tune,6,49,9.999978488572914
SchaffersEvaluation,cross_interval,tune,6,50,10.0
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,cross_interval,tune,7,1,9.99995645542747
