Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,5,23,9.99221455014427
BentCigar,cross_interval,tune,5,24,9.994655643236865
BentCigar,cross_interval,tune,5,25,9.98946634276678
BentCigar,cross_interval,tune,5,26,9.991358698673416
BentCigar,cross_interval,tune,5,27,9.987293085830727
BentCigar,cross_interval,tune,5,28,9.984163762173296
BentCigar,cross_interval,tune,5,29,9.98794977091878
BentCigar,cross_interval,tune,5,30,9.989501815552558
BentCigar,cross_interval,tune,5,31,9.985903226317857
BentCigar,cross_interval,tune,5,32,9.987207558444698
BentCigar,cross_interval,tune,5,33,9.98227097410867
BentCigar,cross_interval,tune,5,34,9.984201313985892
BentCigar,cross_interval,tune,5,35,9.988404827643647
BentCigar,cross_interval,tune,5,36,9.992096627139158
BentCigar,cross_interval,tune,5,37,9.98382264737865
BentCigar,cross_interval,tune,5,38,9.980488109437147
BentCigar,cross_interval,tune,5,39,9.992866184612016
BentCigar,cross_interval,tune,5,40,9.989882254957056
BentCigar,cross_interval,tune,5,41,9.986778113238081
BentCigar,cross_interval,tune,5,42,9.994177221571727
BentCigar,cross_interval,tune,5,43,9.988813570219069
BentCigar,cross_interval,tune,5,44,9.98426601706315
BentCigar,cross_interval,tune,5,45,9.98564453751171
BentCigar,cross_interval,tune,5,46,9.989019969175553
BentCigar,cross_interval,tune,5,47,9.987561048517783
BentCigar,cross_interval,tune,5,48,9.98867352648476
BentCigar,cross_interval,tune,5,49,9.977461745738571
BentCigar,cross_interval,tune,5,50,9.989825761952325
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,6,1,9.99167178974573
BentCigar,cross_interval,tune,6,2,9.986113986166643
BentCigar,cross_interval,tune,6,3,9.990349625382782
BentCigar,cross_interval,tune,6,4,9.98777865371691
BentCigar,cross_interval,tune,6,5,9.988411897160463
BentCigar,cross_interval,tune,6,6,9.986616019726135
BentCigar,cross_interval,tune,6,7,9.991555730990429
BentCigar,cross_interval,tune,6,8,9.985884733990883
BentCigar,cross_interval,tune,6,9,9.995055515975835
BentCigar,cross_interval,tune,6,10,9.992347823198944
BentCigar,cross_interval,tune,6,11,9.992419920231924
BentCigar,cross_interval,tune,6,12,9.995911229287875
BentCigar,cross_interval,tune,6,13,9.988038885807654
BentCigar,cross_interval,tune,6,14,9.994444992697812
BentCigar,cross_interval,tune,6,15,9.988822408033437
BentCigar,cross_interval,tune,6,16,9.984805284467338
BentCigar,cross_interval,tune,6,17,9.990022891573195
BentCigar,cross_interval,tune,6,18,9.979804674465726
BentCigar,cross_interval,tune,6,19,9.989610288988956
BentCigar,cross_interval,tune,6,20,9.98293897381693
BentCigar,cross_interval,tune,6,21,9.980871613171962
BentCigar,cross_interval,tune,6,22,9.993414370086537
BentCigar,cross_interval,tune,6,23,9.986670437445293
BentCigar,cross_interval,tune,6,24,9.99208121600686
BentCigar,cross_interval,tune,6,25,9.986796885979645
BentCigar,cross_interval,tune,6,26,9.98957116752594
BentCigar,cross_interval,tune,6,27,9.989977801896595
BentCigar,cross_interval,tune,6,28,9.979313746155436
BentCigar,cross_interval,tune,6,29,9.99088127189655
BentCigar,cross_interval,tune,6,30,9.995230413536861
BentCigar,cross_interval,tune,6,31,9.980577928122518
BentCigar,cross_interval,tune,6,32,9.982171548013213
BentCigar,cross_interval,tune,6,33,9.987078826172393
BentCigar,cross_interval,tune,6,34,9.986710260292814
BentCigar,cross_interval,tune,6,35,9.990229882233706
BentCigar,cross_interval,tune,6,36,9.990448395035747
BentCigar,cross_interval,tune,6,37,9.988420870081615
BentCigar,cross_interval,tune,6,38,9.987786500924818
BentCigar,cross_interval,tune,6,39,9.991142125952535
BentCigar,cross_interval,tune,6,40,9.990738465652115
BentCigar,cross_interval,tune,6,41,9.9906444102671
BentCigar,cross_interval,tune,6,42,9.991757422443632
BentCigar,cross_interval,tune,6,43,9.982268455107057
BentCigar,cross_interval,tune,6,44,9.988944312783431
BentCigar,cross_interval,tune,6,45,9.985034056000877
BentCigar,cross_interval,tune,6,46,9.98403898686256
BentCigar,cross_interval,tune,6,47,9.986598618356116
BentCigar,cross_interval,tune,6,48,9.987685212361157
BentCigar,cross_interval,tune,6,49,9.989575582655599
BentCigar,cross_interval,tune,6,50,9.987336784036382
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,7,1,9.989819225240797
BentCigar,cross_interval,tune,7,2,9.987959486154542
BentCigar,cross_interval,tune,7,3,9.992267819631058
BentCigar,cross_interval,tune,7,4,9.993555025151517
BentCigar,cross_interval,tune,7,5,9.984662476541132
BentCigar,cross_interval,tune,7,6,9.993912945266684
BentCigar,cross_interval,tune,7,7,9.987432294590334
BentCigar,cross_interval,tune,7,8,9.992654438543664
BentCigar,cross_interval,tune,7,9,9.988057212728293
BentCigar,cross_interval,tune,7,10,9.983461671710783
BentCigar,cross_interval,tune,7,11,9.994908531946228
BentCigar,cross_interval,tune,7,12,9.98536887592203
BentCigar,cross_interval,tune,7,13,9.987512878939182
BentCigar,cross_interval,tune,7,14,9.99348489985455
BentCigar,cross_interval,tune,7,15,9.990361022390724
BentCigar,cross_interval,tune,7,16,9.987965615691543
BentCigar,cross_interval,tune,7,17,9.987479839538068
BentCigar,cross_interval,tune,7,18,9.986400281270017
BentCigar,cross_interval,tune,7,19,9.993780797901602
BentCigar,cross_interval,tune,7,20,9.978535991694784
BentCigar,cross_interval,tune,7,21,9.989744588784502
BentCigar,cross_interval,tune,7,22,9.986440405462991
BentCigar,cross_interval,tune,7,23,9.98894036171134
BentCigar,cross_interval,tune,7,24,9.991443251143568
BentCigar,cross_interval,tune,7,25,9.982836964301296
BentCigar,cross_interval,tune,7,26,9.98672355511237
BentCigar,cross_interval,tune,7,27,9.991913953775205
BentCigar,cross_interval,tune,7,28,9.989122794276806
BentCigar,cross_interval,tune,7,29,9.989884699545087
BentCigar,cross_interval,tune,7,30,9.978658370029565
BentCigar,cross_interval,tune,7,31,9.985447275461732
BentCigar,cross_interval,tune,7,32,9.983565442952699
BentCigar,cross_interval,tune,7,33,9.991729433266682
BentCigar,cross_interval,tune,7,34,9.98761181537797
BentCigar,cross_interval,tune,7,35,9.992869874072813
BentCigar,cross_interval,tune,7,36,9.987246035679627
BentCigar,cross_interval,tune,7,37,9.98502296970287
BentCigar,cross_interval,tune,7,38,9.981922730434613
BentCigar,cross_interval,tune,7,39,9.987345097678638
BentCigar,cross_interval,tune,7,40,9.992014581969798
BentCigar,cross_interval,tune,7,41,9.992286411465095
BentCigar,cross_interval,tune,7,42,9.984031426452086
BentCigar,cross_interval,tune,7,43,9.991921207154109
BentCigar,cross_interval,tune,7,44,9.987797910000138
BentCigar,cross_interval,tune,7,45,9.986754217111942
BentCigar,cross_interval,tune,7,46,9.981758962460262
BentCigar,cross_interval,tune,7,47,9.993189035127187
BentCigar,cross_interval,tune,7,48,9.986050094093603
BentCigar,cross_interval,tune,7,49,9.98788955406924
BentCigar,cross_interval,tune,7,50,9.990543058208841
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,8,1,9.994252862701511
BentCigar,cross_interval,tune,8,2,9.980187878932941
BentCigar,cross_interval,tune,8,3,9.990726543324106
BentCigar,cross_interval,tune,8,4,9.991487489901784
